bbl,bin,compltyear,unitsco,zoningdst1,latitude,longitude,lotarea,lotfront
5031220114,5046019,2017,1.0,R3-1,40.5925841005,-74.0646035985,2825,25.0000000
5064410145,5164742,2016,2.0,R3X,40.5271101915,-74.1743264806,4000,40.0000000
5026270035,5166349,2016,2.0,R3A,40.592260337,-74.1866099308,4900,49.0000000
5038890036,5170341,2015,1.0,R3-1,40.570238346,-74.0935489018,2500,25.0000000
5038890035,5165038,2015,1.0,R3-1,40.5702762731,-74.0935132565,2500,25.0000000
5032810160,5164971,2019,2.0,R3X,40.593793,-74.070668,3950,39.6000000
5078840041,5170032,2018,2.0,R3A,40.500119427,-74.241259883,4375,43.7500000
5078840042,5170035,2018,2.0,R3A,40.4999789684,-74.241203661,4375,43.7500000
5004620155,5164934,2016,2.0,R3-2,40.6132907551,-74.1344316451,3025,30.2500000
5004620156,5164935,2016,1.0,R3-2,40.6132489418,-74.1344303332,1450,14.5000000
5004620157,5171164,2016,2.0,R3-2,40.6132066518,-74.1344329728,3025,30.2500000
5062720019,5166787,2019,1.0,R3X,40.547274,-74.189385,3960,40.0000000
5064420004,5170050,2016,1.0,R3X,40.5273925732,-74.1747923392,6500,50.0000000
5062220014,5164818,2016,2.0,R3-2,40.5432601401,-74.1764439193,4000,40.0000000
5062220015,5164816,2016,2.0,R3-2,40.5432118747,-74.1763338379,4000,40.0000000
5062220016,5164815,2016,2.0,R3-2,40.5431575736,-74.1762095032,4000,40.0000000
5062220050,5164813,2016,2.0,R3-2,40.5428886971,-74.1764166965,4000,40.0000000
5062220049,5164814,2016,2.0,R3-2,40.5428267798,-74.1762782662,4000,40.0000000
5008510065,5022138,2019,1.0,R1-2,40.6002460022,-74.0963285604,10000,100.0000000
5065510028,5164781,2016,1.0,R3X,40.5279855388,-74.1817830211,7643,71.0800000
5065520036,5082355,2015,1.0,R3X,40.5285701783,-74.1823740533,9000,60.0000000
5004940010,5013221,2019,6.0,C4-2,40.626578821,-74.0753460049,2488,33.0000000
5065170045,5164729,2016,1.0,R3X,40.5293006053,-74.1809288139,10800,137.0000000
5053410010,5069111,2017,1.0,R1-2,40.5367143695,-74.1607137037,6500,65.0000000
5078880020,5164879,2016,1.0,R3A,40.5035403246,-74.2434039119,4497,45.0000000
5043060026,5164974,2019,1.0,R3X,40.573382097,-74.1233187078,4400,44.0000000
5043060027,5164975,2019,1.0,R3X,40.5733493503,-74.1234675001,4400,44.0000000
5056250019,5164393,2018,2.0,R3A,40.5471259329,-74.1699698086,3850,38.5000000
5056250020,5165170,2018,2.0,R3A,40.5471094395,-74.1701052855,3850,38.5000000
5055990073,5164916,2016,2.0,R3A,40.5475118361,-74.1702092338,3433,33.0000000
5055990069,5074091,2016,2.0,R3A,40.5475250088,-74.1700846765,3387,33.8700000
5055990068,5164914,2016,2.0,R3A,40.5475424652,-74.1699688729,3387,33.8700000
5055990067,5164915,2016,2.0,R3A,40.5475593949,-74.1698440568,3387,33.8700000
5033060032,5048690,2015,2.0,R3X,40.5899729135,-74.0993186696,3825,38.2500000
5033060033,5164821,2016,2.0,R3X,40.5899140952,-74.0992039792,3825,38.2500000
5047050173,5164804,2015,1.0,R2,40.562049,-74.125976,3807,66.0000000
5022810015,5169123,2016,1.0,R1-2,40.572986,-74.140424,5700,60.0000000
5062610012,5164921,2015,2.0,R3X,40.5429847336,-74.1820518782,4000,40.0000000
5078950042,5164866,2017,2.0,R3A,40.508788673,-74.2430099616,3856,35.0000000
5045830017,5061793,2016,1.0,R2,40.5661689521,-74.1519754543,6000,60.0000000
5065740051,5082495,2017,1.0,R1-2,40.5286632126,-74.1875981704,8500,85.0000000
5043060028,5164976,2019,1.0,R3X,40.5733190244,-74.1236148842,4400,44.0000000
5012550002,5165093,2015,2.0,R3X,40.6355587904,-74.1648605188,3987,37.6700000
5012550001,5164960,2015,2.0,R3X,40.6354595867,-74.1648565587,4445,42.0000000
5008960125,5170882,2016,1.0,R1-1,40.5868658936,-74.1092574319,10000,100.0000000
5078530075,5087621,2020,1.0,R1-2,40.5124262056,-74.2372906576,9715,65.0000000
5033950047,5164507,2018,1.0,R3-1,40.5907414344,-74.0804591945,2229,26.7200000
5033950045,5164511,2018,1.0,R3-1,40.5906964174,-74.0804324892,2226,26.8800000
5033950044,5164506,2018,2.0,R3-1,40.5906092289,-74.0803666314,3803,46.4200000
5075330103,5087028,2016,2.0,R3X,40.523515333,-74.2184896082,4936,45.0000000
5000430061,5165040,2016,1.0,R3A,40.6388128212,-74.0862990923,2500,25.0000000
5029800017,5170714,2016,1.0,R3A,40.6099708036,-74.0701840391,2500,25.0000000
5029800014,5170702,2016,2.0,R3A,40.6100200609,-74.0702497379,4300,43.0000000
5042870032,5170349,2017,1.0,R2,40.5648946492,-74.1244232729,6586,74.0000000
5016060036,5164953,2016,1.0,R3X,40.6148940676,-74.1624357616,3388,35.0000000
5016060035,5031632,2016,1.0,R3X,40.6149147757,-74.1625681893,3388,35.0000000
5064250046,5169579,2018,2.0,R3X,40.535097,-74.174186,6000,60.0000000
5038870019,5164873,2015,1.0,R3-1,40.570177021,-74.0963066365,2250,22.0000000
5038870018,5169153,2015,1.0,R3-1,40.5701437069,-74.0963378509,2250,22.0000000
5038870017,5164874,2015,1.0,R3-1,40.5700793125,-74.0963985728,2250,22.0000000
5038870016,5164875,2015,1.0,R3-1,40.5700459984,-74.0964297871,2250,90.0000000
5055150023,5165202,2016,2.0,R3A,40.5497329529,-74.1670717661,4536,45.0000000
5055150055,5073405,2016,2.0,R3A,40.5497750578,-74.1666892022,5702,45.5000000
5078880019,5169052,2017,1.0,R3A,40.5036934735,-74.2434548691,7985,80.0000000
5028340032,5164802,2016,1.0,R3-2,40.6109981785,-74.0613849596,2336,25.0000000
5028340047,5164803,2016,1.0,R3-2,40.6107552771,-74.0612020731,2426,27.0000000
5028340048,5166018,2016,1.0,R3-2,40.6107049035,-74.0612470001,2879,28.0000000
5034750037,5169119,2016,1.0,R3-1,40.5813750743,-74.0826653496,3400,40.0000000
5065520058,5170107,2017,1.0,R3X,40.5295900926,-74.1831513294,7308,58.0000000
5065520060,5164710,2017,1.0,R3X,40.5294301794,-74.183560805,32923,81.0000000
5011320134,5164892,2016,2.0,R3A,40.6281130544,-74.1430153986,7625,25.0000000
5007210063,5168546,2017,1.0,R3-1,40.6093852077,-74.128583226,3313,30.0000000
5007210062,5165011,2017,1.0,R3-1,40.6093261656,-74.1285748964,3325,30.0000000
5028540034,5165039,2015,1.0,R3A,40.6132119615,-74.0663121056,3047,25.0000000
5028540033,5171673,2015,1.0,R3A,40.6132394798,-74.0662571477,3047,25.0000000
5001570118,5004404,2015,1.0,R3A,40.6396811749,-74.1134776127,3043,25.0000000
5001570117,5165061,2015,2.0,R3A,40.6397370494,-74.1134876733,4282,35.0000000
5026370020,5165007,2016,1.0,R3A,40.589765925,-74.190399722,2500,25.0000000
5026370019,5041793,2016,1.0,R3A,40.5897245214,-74.190333169,2500,25.0000000
5064020007,5164952,2016,2.0,R3X,40.526841,-74.168964,4914,21.0000000
5001270077,5164912,2016,2.0,R3X,40.6319537909,-74.0934182636,4375,35.0000000
5001270074,5170677,2016,1.0,R3X,40.6319730984,-74.0935188387,4000,32.0000000
5001270073,5164911,2016,1.0,R3X,40.6319813566,-74.0936502911,3750,30.0000000
5069070061,5165072,2016,2.0,R3X,40.5307835784,-74.2044757531,5000,50.0000000
5069070062,5170109,2016,2.0,R3X,40.5307353045,-74.2046461155,5000,50.0000000
5053070090,5164800,2017,1.0,R3-1,40.537684,-74.145807,3375,25.0000000
5053070089,5164799,2017,1.0,R3-1,40.537638,-74.145743,3375,25.0000000
5000850017,5164135,2016,1.0,R3-2,40.6360139417,-74.0905233952,2300,23.0000000
5000850019,5164134,2016,1.0,R3-2,40.6360292477,-74.0904712304,2300,23.0000000
5000850021,5164133,2016,1.0,R3-2,40.6360570776,-74.0903616773,2300,23.0000000
5005930730,5164120,2019,6.0,R4,40.6196199482,-74.0989870453,7716,59.9000000
5016700007,5165035,2017,1.0,R3-2,40.623571176,-74.1671977502,2000,22.5000000
5016700008,5165036,2017,1.0,R3-2,40.6236088725,-74.1671892327,2000,22.5000000
5000850024,5164132,2016,1.0,R3-2,40.6360712322,-74.0903075289,2300,23.0000000
5000850025,5164131,2016,1.0,R3-2,40.6361005862,-74.0901831614,2300,23.0000000
5000850026,5164130,2016,1.0,R3-2,40.6361173726,-74.0901032887,5300,53.0000000
5000850029,5164129,2016,1.0,R3-2,40.6361807592,-74.0898548705,5300,53.0000000
5000850030,5164128,2016,1.0,R3-2,40.6362392574,-74.0897694668,3750,50.0000000
5005650068,5165066,2016,1.0,R3A,40.621989,-74.084476,4573,30.0800000
5002000021,5165041,2016,1.0,R3A,40.6368823033,-74.1253471191,3081,25.0000000
5008050024,5165104,2017,2.0,R3X,40.6011544773,-74.1262689038,4000,40.0000000
5000260051,5165087,2016,1.0,R3A,40.6405747485,-74.0805739174,3250,32.5000000
5000260052,5165195,2016,1.0,R3A,40.6404742605,-74.0805478378,3250,32.5000000
5023910093,5164571,2016,1.0,R3-1,40.5831595558,-74.1512917191,2930,25.0000000
5023910094,5164572,2016,1.0,R3-1,40.5831923281,-74.1512525206,2930,25.0000000
5023910095,5164573,2017,1.0,R3-1,40.5832619923,-74.1511717459,2940,25.0000000
5023910096,5164574,2017,1.0,R3-1,40.5832944797,-74.1511320034,2990,26.0000000
5042200046,5164715,2019,2.0,R3X,40.5715572744,-74.1139611651,4000,40.0000000
5010400064,5165117,2016,1.0,R3A,40.6294295789,-74.1333442123,2500,25.0000000
5010400065,5170334,2016,1.0,R3A,40.6293811918,-74.1334050493,2500,25.0000000
5054420049,5165073,2017,1.0,R2,40.5546226861,-74.1552949003,6081,37.5000000
5054420048,5070505,2016,1.0,R2,40.5545858782,-74.1554330175,5962,37.5000000
5007210009,5170812,2016,1.0,R3-1,40.6098483874,-74.1282209302,2610,30.0000000
5007210010,5165109,2016,1.0,R3-1,40.6097991835,-74.1282150645,2640,30.0000000
5008090028,5170673,2016,1.0,R3-1,40.6036958127,-74.1290419013,2000,20.0000000
5008090029,5165193,2017,1.0,R3-1,40.6036630932,-74.1290369353,2000,20.0000000
5078590006,5165134,2017,2.0,R3A,40.4996220389,-74.2391531213,3750,37.5000000
5031660014,5165124,2017,1.0,R3-2,40.60269,-74.084664,2664,85.6500000
5031660016,5165125,2017,1.0,R3-2,40.602586,-74.084804,2723,37.6200000
5052640023,5165115,2019,2.0,R3A,40.541505584,-74.1558637215,3325,35.0000000
5052640025,5165113,2019,2.0,R3A,40.5414306272,-74.1557923384,3325,35.0000000
5008460006,5021859,2017,1.0,R1-2,40.602825135,-74.0943340924,10000,100.0000000
5060140038,5077690,2017,2.0,R3X,40.5485568399,-74.192605831,4000,40.0000000
5019910015,5164544,2019,1.0,R3-2,40.5898790953,-74.1476437933,2675,25.0000000
5019910016,5164546,2019,1.0,R3-2,40.5898556067,-74.1475935698,2675,25.0000000
5019910017,5164547,2019,1.0,R3-2,40.5898556067,-74.1475935698,2675,25.0000000
5019910018,5142117,2019,1.0,R3-2,40.5898004737,-74.1474917253,2675,25.0000000
5019910019,5164540,2019,1.0,R3-2,40.5897189326,-74.1473447344,2500,25.0000000
5019910022,5164537,2020,1.0,R3-2,40.5896282931,-74.1471624203,2506,25.0000000
5019910021,5164538,2020,1.0,R3-2,40.589651698,-74.1472164685,2505,25.0000000
5019910020,5164539,2019,1.0,R3-2,40.5896978585,-74.1472935873,2501,25.0000000
5019910023,5164541,2020,1.0,R3-2,40.589573,-74.147084,2458,25.0000000
5019910024,5164542,2020,1.0,R3-2,40.589535,-74.147008,2375,26.0000000
5022240067,5171688,2017,2.0,R3X,40.6076129297,-74.1682855929,4050,45.0000000
5022240001,5169478,2017,2.0,R3X,40.6074875235,-74.1683273763,4050,45.0000000
5068410005,5083647,2017,2.0,R3X,40.5389549778,-74.2003799115,5640,60.0000000
5054610073,5166914,2017,1.0,R3-1,40.5496317005,-74.1561738245,3521,27.0000000
5078680042,5167256,2018,1.0,R1-2,40.51073,-74.240344,7379,50.0000000
5078680044,5167255,2017,1.0,R1-2,40.510599,-74.240308,7379,50.0000000
5065860011,5166688,2017,2.0,R3X,40.5309214384,-74.192635412,4326,40.0000000
5065860013,5166687,2017,2.0,R3X,40.5310166302,-74.1927036366,4340,40.0000000
5040530053,5166407,2017,1.0,R3-1,40.562607,-74.108651,2500,25.0000000
5040530051,5056202,2017,1.0,R3-1,40.5626292215,-74.1085957676,2425,25.0000000
5065797501,5169641,2018,2.0,R3X,40.5322000981,-74.1906211181,14000,0.0000000
5065797501,5169593,2018,2.0,R3X,40.5321343753,-74.1907411566,14000,0.0000000
5006030056,5166520,2019,1.0,R2,40.619167,-74.099418,4300,43.0000000
5006030057,5166521,2019,1.0,R2,40.619279,-74.099299,6309,70.0000000
5054350004,5169541,2018,2.0,R3A,40.5518229979,-74.1523787716,7735,65.0000000
5054610071,5170180,2017,1.0,R3-1,40.549642696,-74.1561241514,3345,27.0000000
5073170101,5158681,2017,2.0,R3-2,40.5371284218,-74.2225865442,6250,50.0000000
5065860017,5166686,2017,2.0,R3X,40.5312078294,-74.1927073712,4230,55.0000000
5065860015,5082613,2017,2.0,R3X,40.5311151649,-74.1928641941,3882,55.0000000
5078840007,5170042,2018,2.0,R3A,40.5016016639,-74.2417745126,4167,42.0000000
5078840005,5166724,2018,2.0,R3A,40.501731902,-74.2418167406,4167,42.0000000
5078840003,5166725,2018,2.0,R3A,40.5018395161,-74.2418558351,4167,42.0000000
5008820068,5168308,2018,1.0,R1-1,40.6024697663,-74.1126636549,12200,122.0000000
5038200053,5054839,2017,1.0,R3-1,40.5717600045,-74.0998120669,4000,40.0000000
5005150036,5013507,2020,8.0,R3-2,40.629514601,-74.0796178351,13065,65.0000000
5040920056,5169518,2018,1.0,R3X,40.5610882745,-74.1027339605,2400,40.0000000
5038060003,5169506,2018,1.0,R3-1,40.5735408588,-74.0904902301,2000,20.0000000
5038060004,5167585,2018,1.0,R3-1,40.5735662942,-74.0905369303,2000,20.0000000
5038200052,5166666,2017,1.0,R3-1,40.5718526404,-74.0997775916,2000,20.0000000
5038200051,5166665,2017,1.0,R3-1,40.5718795491,-74.0997526818,2000,40.0000000
5040370079,5167048,2017,1.0,R3-1,40.5646163898,-74.1090432492,2500,25.0000000
5040370179,5167046,2017,1.0,R3-1,40.5645757873,-74.1090787193,2500,25.0000000
5040370080,5123768,2017,1.0,R3-1,40.56450425,-74.1091418459,2500,25.0000000
5040370180,5167047,2017,1.0,R3-1,40.5644630107,-74.1091780702,2500,25.0000000
5026370009,5166789,2017,2.0,R3A,40.5894167199,-74.1898352437,3135,31.3500000
5026370008,5166791,2017,2.0,R3A,40.589349696,-74.1897324431,3135,31.3500000
5038830037,5166582,2017,2.0,R3-1,40.571408,-74.094696,3500,35.0000000
5038830038,5166583,2017,1.0,R3-1,40.571342,-74.094757,2500,25.0000000
5026370007,5166793,2017,1.0,R3A,40.5892994723,-74.1896672466,2500,25.0000000
5007880001,5166653,2018,1.0,R3-1,40.6055211935,-74.1385645257,6000,60.0000000
5063240138,5169574,2018,1.0,R3X,40.5359719092,-74.187337028,5500,55.0000000
5032900079,5170027,2017,2.0,R3X,40.5950730766,-74.0962654409,4036,37.5000000
5032900078,5170026,2017,2.0,R3X,40.5950171922,-74.0961550443,4036,37.5000000
5038850056,5166783,2018,1.0,R3-1,40.5704892418,-74.0977315427,2702,26.0000000
5038850055,5166784,2018,1.0,R3-1,40.5705222994,-74.0976998591,2500,25.0000000
5038850051,5166785,2018,1.0,R3-1,40.5705994172,-74.097616409,2500,25.0000000
5038850050,5170305,2018,1.0,R3-1,40.5706324748,-74.0975847253,2500,25.0000000
5000360134,5166986,2019,1.0,R3A,40.637568,-74.085353,2500,25.0000000
5000470051,5168360,2020,2.0,R5,40.64002,-74.087763,1344,14.0000000
5000470052,5168361,2020,2.0,R5,40.640069,-74.087753,1930,21.0000000
5029170028,5166798,2019,1.0,R3-2,40.6058465558,-74.0853322671,2500,25.0000000
5029170027,5166797,2019,1.0,R3-2,40.605789,-74.085392,2500,25.0000000
5037430020,5169887,2017,1.0,R3-1,40.5739701338,-74.0993977754,4000,40.0000000
5037430034,5166574,2017,2.0,R3-1,40.5737789952,-74.0990842784,4000,40.0000000
5062510001,5170962,2020,1.0,R3X,40.5371675123,-74.1823632789,6000,100.0000000
5069440059,5166786,2020,2.0,R3X,40.5281437058,-74.2096830022,11456,73.0000000
5056120204,5166430,2017,2.0,R3-2,40.5574383143,-74.1730700272,4199,27.0000000
5056120205,5166429,2017,1.0,R3-2,40.5574304173,-74.1731303236,3507,27.0000000
5056120206,5170449,2017,1.0,R3-2,40.5573712497,-74.173257364,2740,26.0000000
5056120207,5166428,2017,1.0,R3-2,40.5573471645,-74.173329379,4484,75.0000000
5026370006,5166794,2017,1.0,R3A,40.5892507786,-74.189604147,3178,36.0000000
5013180128,5028650,2019,1.0,R3-2,40.63824,-74.171537,2525,25.0000000
5000640122,5159545,2019,1.0,R2,40.642218467,-74.0930640751,8399,78.0000000
5065720034,5165062,2017,1.0,R1-2,40.5281771029,-74.187284388,10000,100.0000000
5078640025,5087744,2016,2.0,R3A,40.5038012936,-74.2396075175,5000,50.0000000
5078640028,5165126,2016,2.0,R3A,40.5036707481,-74.2395609126,5000,50.0000000
5052120016,5165205,2017,2.0,C3A,40.542318605,-74.143521769,4342,66.7900000
5054910015,5164962,2017,2.0,R3A,40.5566173309,-74.1648312891,4120,40.0000000
5031760022,5112058,2016,1.0,R3-2,40.601792469,-74.085930924,5350,73.0000000
5008300035,5151970,2017,1.0,R1-1,40.6072353315,-74.0962817231,18803,151.0000000
5051200062,5172025,2018,2.0,R3X,40.5494509777,-74.1420560238,4706,40.0000000
5007480023,5165089,2016,1.0,R3-1,40.608774561,-74.1412570484,2000,20.0000000
5007480024,5166433,2016,1.0,R3-1,40.6087417074,-74.1412539625,2000,20.0000000
5006490006,5171924,2016,1.0,R3A,40.6144694191,-74.0868790639,2500,25.0000000
5006490005,5170612,2016,1.0,R3A,40.6144492185,-74.0867970524,2500,25.0000000
5067290001,5163594,2016,1.0,R1-2,40.5128959727,-74.2050927236,8686,93.0000000
5029820022,5164907,2018,1.0,R3-2,40.6104897026,-74.0725441825,2750,25.0000000
5029820021,5164908,2018,1.0,R3-2,40.6104515421,-74.0726190198,2750,25.0000000
5012260086,5165006,2016,1.0,R3A,40.6331276648,-74.1596398294,2538,26.7400000
5012260084,5165005,2016,1.0,R3A,40.6331187334,-74.159551613,2538,26.7300000
5012260087,5165004,2016,1.0,R3A,40.6331356338,-74.1597349241,2539,26.7400000
5080390034,5089051,2016,2.0,R3A,40.5152187059,-74.239608959,4125,37.5000000
5080390037,5089052,2016,2.0,R3A,40.515282482,-74.2394994164,4125,37.5000000
5040230018,5165233,2016,1.0,R2,40.5596161367,-74.1146434879,4543,55.0000000
5040230017,5165234,2016,1.0,R2,40.559566112,-74.1144850702,4526,47.0000000
5053480124,5069185,2018,1.0,R1-2,40.5357985768,-74.1578282898,5850,65.0000000
5038820012,5105571,2019,1.0,R3-1,40.5716061273,-74.0961033688,2000,20.0000000
5038820013,5105570,2019,1.0,R3-1,40.5716376546,-74.096072061,2000,20.0000000
5038820014,5055053,2019,1.0,R3-1,40.5716946628,-74.0960170996,2000,20.0000000
5038820015,5166380,2019,1.0,R3-1,40.5717270405,-74.095984074,2000,20.0000000
5054250048,5165086,2016,2.0,R3X,40.5283046155,-74.1623302935,5000,50.0000000
5012270047,5165046,2016,2.0,R3A,40.6364249809,-74.159946054,4582,33.2500000
5055230060,5164808,2020,2.0,R3A,40.553886,-74.16688,5922,124.0000000
5028510009,5168307,2016,1.0,R3A,40.6141064761,-74.0682737707,2401,25.0000000
5028510007,5165119,2016,2.0,R3A,40.6138982833,-74.0682031686,3773,55.0000000
5028510008,5165118,2016,2.0,R3A,40.6140664553,-74.0683452685,3822,42.0000000
5063380088,5164977,2017,2.0,R3X,40.541237552,-74.1953371379,4000,40.0000000
5001510052,5004114,2016,2.0,R3X,40.6355777769,-74.1097451774,7880,20.0000000
5001510054,5165085,2016,1.0,R3X,40.6355990683,-74.1093297199,2820,30.0000000
5004620159,5165203,2016,1.0,R3-2,40.6131006771,-74.1344167971,2500,25.0000000
5004620161,5168565,2016,1.0,R3-2,40.6130520188,-74.134417762,2500,25.0000000
5079640014,5165200,2017,1.0,R3X,40.5074136894,-74.2533122321,4000,40.0000000
5035890043,5165091,2017,1.0,R3X,40.5795543573,-74.1037014624,4000,40.0000000
5003100041,5164983,2016,1.0,R3-1,40.6276722349,-74.1182203031,2175,22.0000000
5003100042,5164982,2016,1.0,R3-1,40.6276465431,-74.1181840207,1810,20.0000000
5003100043,5164981,2016,1.0,R3-1,40.6275936755,-74.1181221241,1810,20.0000000
5003100044,5164980,2016,1.0,R3-1,40.6275625931,-74.1180939022,1795,20.0000000
5003100045,5164979,2016,1.0,R3-1,40.6274950966,-74.118045593,1819,27.0000000
5003100046,5164978,2016,1.0,R3-1,40.6274439676,-74.1180316048,1842,39.0000000
5028540036,5042817,2017,1.0,R3A,40.6131221475,-74.0664851977,3047,25.0000000
5028540035,5169950,2017,1.0,R3A,40.6131607467,-74.0664121854,3047,25.0000000
5009440026,5166304,2018,1.0,R2,40.5783922508,-74.1209100594,4455,53.0000000
5036190021,5166022,2016,2.0,R3X,40.577378334,-74.1145543305,4896,40.0000000
5036190020,5166021,2016,2.0,R3X,40.5774753113,-74.1144659614,4895,40.0000000
5003770001,5165171,2016,1.0,R2,40.6141343811,-74.1306250189,4108,57.8400000
5003770426,5165172,2016,1.0,R2,40.6141406508,-74.1304352102,4106,59.5500000
5036190019,5166020,2016,2.0,R3X,40.5775633972,-74.1143815621,4896,40.0000000
5011580045,5165323,2016,1.0,R3A,40.636586,-74.149191,3250,25.0000000
5046330263,5164522,2019,2.0,R3-2,40.551713,-74.145719,3394,25.0000000
5046330261,5164075,2019,2.0,R3-2,40.551763,-74.145575,3343,24.0000000
5046330262,5164076,2019,1.0,R3-2,40.5517415609,-74.1456400164,1994,15.0000000
5032280127,5171152,2018,1.0,R2,40.600109431,-74.078184867,6500,65.0000000
5031510011,5166316,2018,1.0,R3-2,40.6072041481,-74.0919421316,2087,23.2500000
5031510112,5166315,2018,1.0,R3-2,40.6072407662,-74.0919031911,1336,15.3300000
5031510012,5171244,2018,1.0,R3-2,40.6072716002,-74.0918704016,2884,22.0000000
5031510013,5166317,2018,1.0,R3-2,40.6073280369,-74.0918071228,1914,22.0000000
5031510014,5166318,2018,1.0,R3-2,40.607361626,-74.0917714034,1997,21.5000000
5002210082,5166391,2016,1.0,R3A,40.6302006201,-74.1204917583,3590,25.0000000
5002210081,5166392,2016,1.0,R3A,40.6302235808,-74.1204082999,2848,25.0000000
5002210080,5166390,2016,1.0,R3A,40.6302314014,-74.1201777563,3029,31.0000000
5002210079,5166389,2017,1.0,R3A,40.6303011853,-74.1201993577,2558,27.0000000
5002210078,5166388,2017,1.0,R3A,40.6303659741,-74.1202249485,2575,27.0000000
5002210077,5166387,2016,1.0,R3A,40.6304428394,-74.1202648411,2371,25.0000000
5002210076,5166386,2016,1.0,R3A,40.6305093286,-74.1202889663,3494,29.0000000
5002210075,5166385,2016,1.0,R3A,40.6305685889,-74.12031573,3653,25.0000000
5054070011,5165223,2016,2.0,R3X,40.5300148376,-74.1628600567,5000,50.0000000
5069070038,5084763,2017,2.0,R3X,40.5312674135,-74.2031316418,4900,41.0000000
5069070037,5165196,2017,2.0,R3X,40.5313824173,-74.2031465457,4494,41.0000000
